dbo|Detalle_FactsManual|16|PRECIO_DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_FactsManual|17|DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_FactsManual|18|Relacionada|bit|NULL|NUL|NULL|YES
dbo|Detalle_FactsManual|19|RENGLON|float|NULL|53|NULL|YES
dbo|Detalle_FactsManual|20|SERVICIO|float|NULL|53|NULL|YES
dbo|Detalle_FactsManual|21|FECHAANULADA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_FactsManual|22|Cod_Alterno|nvarchar|15|NUL|NULL|YES
dbo|Detalle_FactsManual|23|PlacaSerial|nvarchar|15|NUL|NULL|YES
dbo|Detalle_FactsManual|24|Rif_Propietario|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FactsManual|25|Nombre_Propietario|nvarchar|255|NUL|NULL|YES
dbo|Detalle_FactsManual|26|Marca_Vehiculo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_FactsManual|27|Modelo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_FactsManual|28|Fabricacion|nchar|10|NUL|NULL|YES
dbo|Detalle_FactsManual|29|Almacen|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FactsManual|30|Lote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FactsManual|31|CostoLote|float|NULL|53|NULL|YES
dbo|Detalle_FactsManual|32|Cantidadlote|float|NULL|53|NULL|YES
dbo|Detalle_FactsManual|33|fechalote|datetime|NULL|NUL|NULL|YES
dbo|Detalle_FactsManual|34|facturalote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FactsManual|35|Tasacambio|float|NULL|53|NULL|YES
dbo|Detalle_facturas|1|Id|int|NULL|10|0|NO
dbo|Detalle_facturas|2|NUM_FACT|nvarchar|20|NUL|NULL|YES
dbo|Detalle_facturas|3|SERIALTIPO|nvarchar|20|NUL|NULL|YES
dbo|Detalle_facturas|4|COD_SERV|nvarchar|15|NUL|NULL|YES
dbo|Detalle_facturas|5|DESCRIPCION|nvarchar|255|NUL|NULL|YES
dbo|Detalle_facturas|6|FECHA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_facturas|7|CANTIDAD|float|NULL|53|NULL|YES
dbo|Detalle_facturas|8|PRECIO|float|NULL|53|NULL|YES
dbo|Detalle_facturas|9|TOTAL|float|NULL|53|NULL|YES
dbo|Detalle_facturas|10|ANULADA|bit|NULL|NUL|NULL|YES
dbo|Detalle_facturas|11|Co_Usuario|nvarchar|10|NUL|NULL|YES
dbo|Detalle_facturas|12|HORA|nvarchar|20|NUL|NULL|YES
dbo|Detalle_facturas|13|NOTA|int|NULL|10|0|YES
dbo|Detalle_facturas|14|unidad|nvarchar|50|NUL|NULL|YES
dbo|Detalle_facturas|15|Alicuota|float|NULL|53|NULL|YES
dbo|Detalle_facturas|16|PRECIO_DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_facturas|17|DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_facturas|18|Relacionada|bit|NULL|NUL|NULL|NO
dbo|Detalle_facturas|19|RENGLON|float|NULL|53|NULL|YES
dbo|Detalle_facturas|20|SERVICIO|float|NULL|53|NULL|YES
dbo|Detalle_facturas|21|Vendedor|nvarchar|50|NUL|NULL|YES
dbo|Detalle_facturas|22|Autoriza|nvarchar|20|NUL|NULL|YES
dbo|Detalle_facturas|23|FECHAANULADA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_facturas|24|Cod_Alterno|nvarchar|15|NUL|NULL|YES
dbo|Detalle_facturas|25|PlacaSerial|nvarchar|15|NUL|NULL|YES
dbo|Detalle_facturas|26|Rif_Propietario|nvarchar|20|NUL|NULL|YES
dbo|Detalle_facturas|27|Nombre_Propietario|nvarchar|255|NUL|NULL|YES
dbo|Detalle_facturas|28|Marca_Vehiculo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_facturas|29|Modelo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_facturas|30|Fabricacion|nchar|10|NUL|NULL|YES
dbo|Detalle_facturas|31|Almacen|nvarchar|20|NUL|NULL|YES
dbo|Detalle_facturas|32|Lote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_facturas|33|CostoLote|float|NULL|53|NULL|YES
dbo|Detalle_facturas|34|fechalote|datetime|NULL|NUL|NULL|YES
dbo|Detalle_facturas|35|facturalote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_facturas|36|Cantidadlote|float|NULL|53|NULL|YES
dbo|Detalle_facturas|37|Comision|float|NULL|53|NULL|YES
dbo|Detalle_facturas|38|TasaCambio|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoCompras|1|Id|int|NULL|10|0|NO
dbo|Detalle_FormaPagoCompras|2|Num_fact|nvarchar|20|NUL|NULL|NO
dbo|Detalle_FormaPagoCompras|3|Cod_Proveedor|nvarchar|20|NUL|NULL|NO
dbo|Detalle_FormaPagoCompras|4|Tipo|nvarchar|20|NUL|NULL|NO
dbo|Detalle_FormaPagoCompras|5|Cuenta|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FormaPagoCompras|6|Descripcion|nvarchar|50|NUL|NULL|YES
dbo|Detalle_FormaPagoCompras|7|Numero|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FormaPagoCompras|8|Fecha|datetime|NULL|NUL|NULL|YES
dbo|Detalle_FormaPagoCompras|9|Monto|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoCompras|10|Porcentaje|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoCompras|11|Sujeto_Ret|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoCompras|12|upsize_ts|timestamp|NULL|NUL|NULL|YES
dbo|Detalle_FormaPagoCotizacion|1|Id|int|NULL|10|0|NO
dbo|Detalle_FormaPagoCotizacion|2|Num_fact|nvarchar|20|NUL|NULL|NO
dbo|Detalle_FormaPagoCotizacion|3|Tipo|nvarchar|25|NUL|NULL|NO
dbo|Detalle_FormaPagoCotizacion|4|Memoria|nvarchar|3|NUL|NULL|YES
dbo|Detalle_FormaPagoCotizacion|5|Cuenta|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FormaPagoCotizacion|6|Banco|nvarchar|50|NUL|NULL|YES
dbo|Detalle_FormaPagoCotizacion|7|Numero|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoCotizacion|8|Fecha_Retencion|datetime|NULL|NUL|NULL|YES
dbo|Detalle_FormaPagoCotizacion|9|Monto|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoCotizacion|10|upsize_ts|timestamp|NULL|NUL|NULL|YES
dbo|Detalle_FormaPagoCotizacion|11|SerialFiscal|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FormaPagoCotizacion|12|TasaCambio|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoFacturas|1|Id|int|NULL|10|0|NO
dbo|Detalle_FormaPagoFacturas|2|Num_fact|nvarchar|20|NUL|NULL|NO
dbo|Detalle_FormaPagoFacturas|3|Tipo|nvarchar|25|NUL|NULL|NO
dbo|Detalle_FormaPagoFacturas|4|Memoria|nvarchar|3|NUL|NULL|YES
dbo|Detalle_FormaPagoFacturas|5|Cuenta|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FormaPagoFacturas|6|Banco|nvarchar|50|NUL|NULL|YES
dbo|Detalle_FormaPagoFacturas|7|upsize_ts|timestamp|NULL|NUL|NULL|YES
dbo|Detalle_FormaPagoFacturas|8|Numero|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoFacturas|9|Fecha_Retencion|datetime|NULL|NUL|NULL|YES
dbo|Detalle_FormaPagoFacturas|10|Monto|float|NULL|53|NULL|YES
dbo|Detalle_FormaPagoFacturas|11|SerialFiscal|nvarchar|20|NUL|NULL|YES
dbo|Detalle_FormaPagoFacturas|12|TasaCambio|float|NULL|53|NULL|YES
dbo|Detalle_Inventario|1|Codigo|nvarchar|15|NUL|NULL|NO
dbo|Detalle_Inventario|2|Almacen|nvarchar|50|NUL|NULL|NO
dbo|Detalle_Inventario|3|Lote|nvarchar|50|NUL|NULL|NO
dbo|Detalle_Inventario|4|Cantidad|float|NULL|53|NULL|YES
dbo|Detalle_Inventario|5|Fecha|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Inventario|6|Costo|float|NULL|53|NULL|YES
dbo|Detalle_Inventario|7|documento|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Inventario|8|proveedor|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Inventario|9|old|bit|NULL|NUL|NULL|YES
dbo|Detalle_Inventario|10|Id|bigint|NULL|19|0|NO
dbo|Detalle_Inventario|11|Existencia_Actual|float|NULL|53|NULL|YES
dbo|Detalle_Nota|1|ID|int|NULL|10|0|NO
dbo|Detalle_Nota|2|NUM_FACT|float|NULL|53|NULL|YES
dbo|Detalle_Nota|3|SERIALTIPO|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Nota|4|COD_SERV|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Nota|5|DESCRIPCION|nvarchar|255|NUL|NULL|YES
dbo|Detalle_Nota|6|FECHA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Nota|7|CANTIDAD|float|NULL|53|NULL|YES
dbo|Detalle_Nota|8|PRECIO|float|NULL|53|NULL|YES
dbo|Detalle_Nota|9|TOTAL|float|NULL|53|NULL|YES
dbo|Detalle_Nota|10|ANULADA|bit|NULL|NUL|NULL|YES
dbo|Detalle_Nota|11|Co_Usuario|nvarchar|10|NUL|NULL|YES
dbo|Detalle_Nota|12|NOTA|int|NULL|10|0|YES
dbo|Detalle_Nota|13|Marca|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Nota|14|Unidad|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Nota|15|Alicuota|float|NULL|53|NULL|YES
dbo|Detalle_Nota|16|PRECIO_DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_Nota|17|DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_Nota|18|Relacionada|bit|NULL|NUL|NULL|YES
dbo|Detalle_Nota|19|hora|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Nota|20|Renglon|float|NULL|53|NULL|YES
dbo|Detalle_Nota|21|Servicio|bit|NULL|NUL|NULL|YES
dbo|Detalle_Nota|22|Vendedor|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Nota|23|Autoriza|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Nota|24|Cod_Alterno|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Nota|25|PlacaSerial|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Nota|26|Rif_Propietario|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Nota|27|Nombre_Propietario|nvarchar|255|NUL|NULL|YES
dbo|Detalle_Nota|28|Marca_Vehiculo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Nota|29|Modelo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Nota|30|Fabricacion|nchar|10|NUL|NULL|YES
dbo|Detalle_Nota|31|Almacen|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Nota|32|Lote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Nota|33|CostoLote|float|NULL|53|NULL|YES
dbo|Detalle_Nota|34|fechalote|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Nota|35|facturalote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Nota|36|Cantidadlote|float|NULL|53|NULL|YES
dbo|Detalle_Nota|37|Comision|float|NULL|53|NULL|YES
dbo|Detalle_Nota|38|TasaCambio|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|1|ID|int|NULL|10|0|NO
dbo|Detalle_notacredito|2|NUM_FACT|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notacredito|3|SERIALTIPO|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notacredito|4|COD_SERV|nvarchar|15|NUL|NULL|YES
dbo|Detalle_notacredito|5|DESCRIPCION|nvarchar|255|NUL|NULL|YES
dbo|Detalle_notacredito|6|FECHA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_notacredito|7|CANTIDAD|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|8|PRECIO|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|9|TOTAL|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|10|ANULADA|bit|NULL|NUL|NULL|NO
dbo|Detalle_notacredito|11|Co_Usuario|nvarchar|10|NUL|NULL|YES
dbo|Detalle_notacredito|12|HORA|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notacredito|13|NOTA|int|NULL|10|0|YES
dbo|Detalle_notacredito|14|unidad|nvarchar|50|NUL|NULL|YES
dbo|Detalle_notacredito|15|Alicuota|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|16|PRECIO_DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|17|DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|18|Relacionada|bit|NULL|NUL|NULL|NO
dbo|Detalle_notacredito|19|RENGLON|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|20|SERVICIO|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|21|Vendedor|nvarchar|50|NUL|NULL|YES
dbo|Detalle_notacredito|22|Autoriza|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notacredito|23|Cod_Alterno|nvarchar|15|NUL|NULL|YES
dbo|Detalle_notacredito|24|PlacaSerial|nvarchar|15|NUL|NULL|YES
dbo|Detalle_notacredito|25|Rif_Propietario|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notacredito|26|Nombre_Propietario|nvarchar|255|NUL|NULL|YES
dbo|Detalle_notacredito|27|Marca_Vehiculo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_notacredito|28|Modelo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_notacredito|29|Fabricacion|nchar|10|NUL|NULL|YES
dbo|Detalle_notacredito|30|Almacen|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notacredito|31|Lote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notacredito|32|CostoLote|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|33|fechalote|datetime|NULL|NUL|NULL|YES
dbo|Detalle_notacredito|34|facturalote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notacredito|35|Cantidadlote|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|36|Comision|float|NULL|53|NULL|YES
dbo|Detalle_notacredito|37|Tasacambio|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|1|ID|int|NULL|10|0|NO
dbo|Detalle_notadebito|2|NUM_FACT|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notadebito|3|SERIALTIPO|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notadebito|4|COD_SERV|nvarchar|15|NUL|NULL|YES
dbo|Detalle_notadebito|5|DESCRIPCION|nvarchar|255|NUL|NULL|YES
dbo|Detalle_notadebito|6|FECHA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_notadebito|7|CANTIDAD|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|8|PRECIO|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|9|TOTAL|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|10|ANULADA|bit|NULL|NUL|NULL|NO
dbo|Detalle_notadebito|11|Co_Usuario|nvarchar|10|NUL|NULL|YES
dbo|Detalle_notadebito|12|HORA|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notadebito|13|NOTA|int|NULL|10|0|YES
dbo|Detalle_notadebito|14|unidad|nvarchar|50|NUL|NULL|YES
dbo|Detalle_notadebito|15|Alicuota|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|16|PRECIO_DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|17|DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|18|Relacionada|bit|NULL|NUL|NULL|NO
dbo|Detalle_notadebito|19|RENGLON|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|20|SERVICIO|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|21|Vendedor|nvarchar|50|NUL|NULL|YES
dbo|Detalle_notadebito|22|Autoriza|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notadebito|23|Cod_Alterno|nvarchar|15|NUL|NULL|YES
dbo|Detalle_notadebito|24|PlacaSerial|nvarchar|15|NUL|NULL|YES
dbo|Detalle_notadebito|25|Rif_Propietario|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notadebito|26|Nombre_Propietario|nvarchar|255|NUL|NULL|YES
dbo|Detalle_notadebito|27|Marca_Vehiculo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_notadebito|28|Modelo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_notadebito|29|Fabricacion|nchar|10|NUL|NULL|YES
dbo|Detalle_notadebito|30|Almacen|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notadebito|31|Lote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notadebito|32|CostoLote|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|33|fechalote|datetime|NULL|NUL|NULL|YES
dbo|Detalle_notadebito|34|facturalote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_notadebito|35|Cantidadlote|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|36|Comision|float|NULL|53|NULL|YES
dbo|Detalle_notadebito|37|Tasacambio|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|1|ID|int|NULL|10|0|NO
dbo|Detalle_Ordenes|2|NUM_FACT|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Ordenes|3|SERIALTIPO|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Ordenes|4|COD_SERV|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Ordenes|5|DESCRIPCION|nvarchar|250|NUL|NULL|YES
dbo|Detalle_Ordenes|6|FECHA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Ordenes|7|CANTIDAD|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|8|PRECIO|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|9|TOTAL|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|10|ANULADA|bit|NULL|NUL|NULL|NO
dbo|Detalle_Ordenes|11|Co_Usuario|nvarchar|10|NUL|NULL|YES
dbo|Detalle_Ordenes|12|NOTA|int|NULL|10|0|YES
dbo|Detalle_Ordenes|13|Alicuota|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|14|Unidad|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Ordenes|15|PRECIO_DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|16|DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|17|Relacionada|bit|NULL|NUL|NULL|NO
dbo|Detalle_Ordenes|18|hora|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Ordenes|19|Renglon|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|20|Servicio|bit|NULL|NUL|NULL|NO
dbo|Detalle_Ordenes|21|Vendedor|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Ordenes|22|Autoriza|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Ordenes|23|Cod_Alterno|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Ordenes|24|PlacaSerial|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Ordenes|25|Rif_Propietario|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Ordenes|26|Nombre_Propietario|nvarchar|255|NUL|NULL|YES
dbo|Detalle_Ordenes|27|Marca_Vehiculo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Ordenes|28|Modelo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Ordenes|29|Fabricacion|nchar|10|NUL|NULL|YES
dbo|Detalle_Ordenes|30|Almacen|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Ordenes|31|Lote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Ordenes|32|CostoLote|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|33|CantidadLote|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|34|fechalote|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Ordenes|35|facturalote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Ordenes|36|Comision|float|NULL|53|NULL|YES
dbo|Detalle_Ordenes|37|TasaCambio|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|1|ID|int|NULL|10|0|NO
dbo|Detalle_Pedidos|2|NUM_FACT|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|3|SERIALTIPO|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|4|COD_SERV|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Pedidos|5|DESCRIPCION|nvarchar|255|NUL|NULL|YES
dbo|Detalle_Pedidos|6|FECHA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Pedidos|7|CANTIDAD|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|8|PRECIO|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|9|TOTAL|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|10|ANULADA|bit|NULL|NUL|NULL|NO
dbo|Detalle_Pedidos|11|Co_Usuario|nvarchar|10|NUL|NULL|YES
dbo|Detalle_Pedidos|12|HORA|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|13|NOTA|int|NULL|10|0|YES
dbo|Detalle_Pedidos|14|unidad|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Pedidos|15|Alicuota|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|16|PRECIO_DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|17|DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|18|Relacionada|bit|NULL|NUL|NULL|NO
dbo|Detalle_Pedidos|19|RENGLON|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|20|SERVICIO|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|21|Vendedor|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Pedidos|22|Autoriza|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|23|Cod_Alterno|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Pedidos|24|PlacaSerial|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Pedidos|25|Rif_Propietario|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|26|Nombre_Propietario|nvarchar|255|NUL|NULL|YES
dbo|Detalle_Pedidos|27|Marca_Vehiculo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Pedidos|28|Modelo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Pedidos|29|Fabricacion|nchar|10|NUL|NULL|YES
dbo|Detalle_Pedidos|30|Almacen|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|31|Lote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|32|CostoLote|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|33|CantidadLote|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|34|fechalote|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Pedidos|35|facturalote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|36|Comision|float|NULL|53|NULL|YES
dbo|Detalle_Pedidos|37|Tipo_orden|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Pedidos|38|TasaCambio|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|1|ID|int|NULL|10|0|NO
dbo|Detalle_Presupuestos|2|NUM_FACT|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Presupuestos|3|SERIALTIPO|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Presupuestos|4|COD_SERV|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Presupuestos|5|DESCRIPCION|nvarchar|255|NUL|NULL|YES
dbo|Detalle_Presupuestos|6|FECHA|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Presupuestos|7|CANTIDAD|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|8|PRECIO|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|9|TOTAL|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|10|ANULADA|bit|NULL|NUL|NULL|NO
dbo|Detalle_Presupuestos|11|Co_Usuario|nvarchar|10|NUL|NULL|YES
dbo|Detalle_Presupuestos|12|NOTA|int|NULL|10|0|YES
dbo|Detalle_Presupuestos|13|marca|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Presupuestos|14|unidad|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Presupuestos|15|Alicuota|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|16|PRECIO_DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|17|DESCUENTO|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|18|Relacionada|bit|NULL|NUL|NULL|NO
dbo|Detalle_Presupuestos|19|hora|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Presupuestos|20|Renglon|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|21|Servicio|bit|NULL|NUL|NULL|NO
dbo|Detalle_Presupuestos|22|Vendedor|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Presupuestos|23|Autoriza|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Presupuestos|24|Cod_Alterno|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Presupuestos|25|PlacaSerial|nvarchar|15|NUL|NULL|YES
dbo|Detalle_Presupuestos|26|Rif_Propietario|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Presupuestos|27|Nombre_Propietario|nvarchar|255|NUL|NULL|YES
dbo|Detalle_Presupuestos|28|Marca_Vehiculo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Presupuestos|29|Modelo|nvarchar|50|NUL|NULL|YES
dbo|Detalle_Presupuestos|30|Fabricacion|nchar|10|NUL|NULL|YES
dbo|Detalle_Presupuestos|31|Almacen|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Presupuestos|32|Lote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Presupuestos|33|CostoLote|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|34|fechalote|datetime|NULL|NUL|NULL|YES
dbo|Detalle_Presupuestos|35|facturalote|nvarchar|20|NUL|NULL|YES
dbo|Detalle_Presupuestos|36|Cantidadlote|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|37|Comision|float|NULL|53|NULL|YES
dbo|Detalle_Presupuestos|38|TasaCambio|float|NULL|53|NULL|YES
dbo|Detalle_Traslados|1|Id|bigint|NULL|19|0|NO
dbo|Detalle_Traslados|2|Num_Traslado|bigint|NULL|19|0|NO
dbo|Detalle_Traslados|3|CodigoOrigen|nvarchar|15|NUL|NULL|NO
dbo|Detalle_Traslados|4|CodigoDestino|nvarchar|15|NUL|NULL|NO
dbo|Detalle_Traslados|5|UnidadOrigen|nvarchar|30|NUL|NULL|YES
dbo|Detalle_Traslados|6|CantidadUnidadOrigen|float|NULL|53|NULL|YES
dbo|Detalle_Traslados|7|CantidadTraslado|float|NULL|53|NULL|YES
dbo|Detalle_Traslados|8|UnidadDestino|nvarchar|30|NUL|NULL|YES
dbo|Detalle_Traslados|9|CantidadDestino|float|NULL|53|NULL|YES
dbo|Detalle_Traslados|10|CostoUnitario|float|NULL|53|NULL|YES
dbo|DetalleNotaGrupo|1|NUM_FACT|nvarchar|20|NUL|NULL|YES
dbo|DetalleNotaGrupo|2|FECHA|datetime|NULL|NUL|NULL|YES
