dbo|GiftCard|PK__GiftCard__3214EC0758DC1D15|CLUSTERED|1|1|0|Id|NULL
dbo|GiftCardUsageHistory|PK__GiftCard__3214EC075CACADF9|CLUSTERED|1|1|0|Id|NULL
dbo|GoogleProduct|PK__GooglePr__3214EC070DD9F539|CLUSTERED|1|1|0|Id|NULL
dbo|Grupos|aaaaaGrupos_PK|NONCLUSTERED|1|1|0|Codigo|NULL
dbo|Grupos|ID|NONCLUSTERED|0|0|0|Codigo|NULL
dbo|Inventario|PK_Inventario|CLUSTERED|1|1|0|CODIGO|NULL
dbo|Inventario_Aux|PK__Inventar__3214EC27700A6687|CLUSTERED|1|1|0|ID|NULL
dbo|InventarioContable|PK_InventarioContable|CLUSTERED|1|1|0|Periodo|NULL
dbo|Language|IX_Language_DisplayOrder|NONCLUSTERED|0|0|0|DisplayOrder|NULL
dbo|Language|PK__Language__3214EC07607D3EDD|CLUSTERED|1|1|0|Id|NULL
dbo|LibroFactResum|PK_LibroFactResum|CLUSTERED|1|1|0|ID|NULL
dbo|LibroFactResumHist|PK_LibroFactResumHist|CLUSTERED|1|1|0|ID,FECHA_LIBRO,HORA_LIBRO,NUM_FACT,NUM_FIN|NULL
dbo|libroFacturas|PK_libroFacturas|CLUSTERED|1|1|0|Id|NULL
dbo|libroFacturasHist|PK_libroFacturasHist_1|CLUSTERED|1|1|0|Id,FECHA_LIBRO,HORA_LIBRO,NUM_FACT|NULL
dbo|Linea_proveedores|cod_proveedor|NONCLUSTERED|0|0|0|cod_proveedor|NULL
dbo|Linea_proveedores|PK_Linea_proveedores|CLUSTERED|1|1|0|id|NULL
dbo|LINEAS|aaaaaLINEAS_PK|NONCLUSTERED|1|1|0|CODIGO|NULL
dbo|Liquidacion|aaaaaLiquidacion_PK|NONCLUSTERED|1|1|0|Liquidacion,Cedula|NULL
dbo|lista|PK_lista|CLUSTERED|1|1|0|Id|NULL
dbo|LocalizedProperty|PK__Localize__3214EC07681E60A5|CLUSTERED|1|1|0|Id|NULL
dbo|Log|IX_Log_CreatedOnUtc|NONCLUSTERED|0|0|0|CreatedOnUtc|NULL
dbo|Log|PK__Log__3214EC076BEEF189|CLUSTERED|1|1|0|Id|NULL
dbo|Lph|PK_Lph|CLUSTERED|1|1|0|id|NULL
dbo|Manufacturer|IX_Manufacturer_DisplayOrder|NONCLUSTERED|0|0|0|DisplayOrder|NULL
dbo|Manufacturer|PK__Manufact__3214EC076FBF826D|CLUSTERED|1|1|0|Id|NULL
dbo|ManufacturerTemplate|PK__Manufact__3214EC0773901351|CLUSTERED|1|1|0|Id|NULL
dbo|Marcas|aaaaaMarcas_PK|NONCLUSTERED|1|1|0|Codigo|NULL
dbo|MeasureDimension|PK__MeasureD__3214EC077760A435|CLUSTERED|1|1|0|Id|NULL
dbo|MeasureWeight|PK__MeasureW__3214EC077B313519|CLUSTERED|1|1|0|Id|NULL
dbo|MessageTemplate|PK__MessageT__3214EC077F01C5FD|CLUSTERED|1|1|0|Id|NULL
dbo|Modulos|PK_Modulos|CLUSTERED|1|1|0|Modulo|NULL
dbo|Moneda|aaaaaMoneda_PK|NONCLUSTERED|1|1|0|Nombre|NULL
dbo|Monedas|aaaaaMonedas_PK|NONCLUSTERED|1|1|0|VALOR|NULL
dbo|MovCuentas|Nro_Ref|NONCLUSTERED|0|0|0|Nro_Ref|NULL
dbo|MovCuentas|PK_MovCuentas|CLUSTERED|1|1|0|id|NULL
dbo|Movimiento_Cuenta|PK_Movimiento_Cuenta|CLUSTERED|1|1|0|COD_MOV|NULL
dbo|MovInvent|Documento|NONCLUSTERED|0|0|0|Documento|NULL
dbo|MovInvent|Fecha|NONCLUSTERED|0|0|0|Fecha|NULL
dbo|MovInvent|Nro_Cta|NONCLUSTERED|0|0|0|Product|NULL
dbo|MovInvent|PK_MovInvent|CLUSTERED|1|1|0|id|NULL
dbo|MovInventMes|PK_MovInventMes|CLUSTERED|1|1|0|id|NULL
dbo|News|IX_News_LanguageId|NONCLUSTERED|0|0|0|LanguageId|NULL
dbo|News|PK__News__3214EC0706A2E7C5|CLUSTERED|1|1|0|Id|NULL
dbo|NewsComment|IX_NewsComment_NewsItemId|NONCLUSTERED|0|0|0|NewsItemId|NULL
dbo|NewsComment|PK__NewsComm__3214EC0702D256E1|CLUSTERED|1|1|0|Id|NULL
dbo|NewsLetterSubscription|PK__NewsLett__3214EC070A7378A9|CLUSTERED|1|1|0|Id|NULL
dbo|Nomina|aaaaaNomina_PK|NONCLUSTERED|1|1|0|NOMINA,CEDULA|NULL
dbo|Nota|aaaaaNota_PK|NONCLUSTERED|1|1|0|NUM_FACT,SERIALTIPO,Tipo_Orden|NULL
dbo|NOTACREDITO|aaaaaNOTACREDITO_PK|NONCLUSTERED|1|1|0|NUM_FACT,SERIALTIPO,Tipo_Orden|NULL
dbo|NOTACREDITO|CODIGO|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|NOTACREDITO|FECHA|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|NOTACREDITO|NOMBRE|NONCLUSTERED|0|0|0|NOMBRE|NULL
dbo|NOTADEBITO|aaaaaNOTADEBITO_PK|NONCLUSTERED|1|1|0|NUM_FACT,SERIALTIPO|NULL
dbo|NOTADEBITO|CODIGO|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|NOTADEBITO|FECHA|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|NOTADEBITO|NOMBRE|NONCLUSTERED|0|0|0|NOMBRE|NULL
dbo|NOTADEBITO|NUM_FACT|NONCLUSTERED|1|0|0|NUM_FACT|NULL
dbo|NotasPrestamos|aaaaaNotasPrestamos_PK|NONCLUSTERED|1|1|0|NUM_FACT|NULL
dbo|Ordenes|aaaaaOrdenes_PK|NONCLUSTERED|1|1|0|NUM_FACT,SERIALTIPO|NULL
dbo|Order|IX_Order_CustomerId|NONCLUSTERED|0|0|0|CustomerId|NULL
dbo|Order|PK__Order__3214EC070E44098D|CLUSTERED|1|1|0|Id|NULL
dbo|OrderNote|IX_OrderNote_OrderId|NONCLUSTERED|0|0|0|OrderId|NULL
dbo|OrderNote|PK__OrderNot__3214EC0712149A71|CLUSTERED|1|1|0|Id|NULL
dbo|OrderProductVariant|IX_OrderProductVariant_OrderId|NONCLUSTERED|0|0|0|OrderId|NULL
dbo|OrderProductVariant|PK__OrderPro__3214EC0715E52B55|CLUSTERED|1|1|0|Id|NULL
dbo|p_cobrar|PC_COD|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|p_cobrar|PC_DATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|p_cobrar|PC_REL|NONCLUSTERED|0|0|0|DOCUMENTO|NULL
